Card 180: 72 76  4 68  9 41 16 44 61 13 | 63 92 39 68  5 13 11 65 50 25 76 55 71 29 82 31 53 59  2 99 74 16  1 90 41
Card 181: 29 63 61 82 33 94 51 32 50 84 | 80 85  7  8 54 30 87 56 90 75 69 60 25 43 53 47 72 81  1 59 97 28 52 46 10
Card 182: 98 45 44 32 19  6 51 49 64 84 | 64 20 90  6  4 54 19 80 51 72 69 99 29 44 45 46 84 65 43 53 74 23 42 66 49
Card 183: 23 35  4 50 88 87 38  7 19  2 | 76 79 80  5 66 30 74 29 37 94 11 50  1 67 13 27 90 40 70 91 71 12 81  9 33
Card 184: 55 74  2 73 75 22 32 71 67 27 | 92 19  9 24 74 73  8 67 30 18 14 71 77 45 85 72 15 69 13 27 94 63 98 40 93
Card 185: 14 73 72 38 16 40 83 28 37 96 | 19 74 49 96 90 48 26  1 95 54  3 82 50 41 43 64 69 80 77 97 52 16 23 25 31
Card 186: 24 91 35 21 16 71 94 95 25 53 | 60  5 17 58 82 35 45 80 28 16 13 53 68 97 86  8 52 61 65  1 27 67 91 43  3
Card 187: 96 39 77 52 97 33 80 99 18 15 | 48  8 85 79 81 33 43 90 62 14 36 65  2 32 82 15 91 23 34 68 56 87 11 57 73
Card 188:  8 35 86 95 94 65 26 11 96 31 |  2 98 50 33 59 93 28 49 87 29 79  8 23  6 54 16 82 96 83 61 27 60 53 62 30
Card 189: 60 27 78 55 84  1 36 28 20 77 | 45 85 75  8 54 74 58 73 17 68 13 53 47 79  7 65 35 40 51 87 18 37 71 72 21
Card 190: 41 31 39 33 54 42 71 47 59 24 | 21 96 85 12 81 83 64 87 93 77 92 38 25 52 20 88 65 10 29 16 95 98 22 37 15

